time,cpu
2018/4/2 9:35,4.33E-01
2018/4/2 9:35,4.33E-01
2018/4/2 9:35,4.42E-01
2018/4/2 9:36,4.42E-01
2018/4/2 9:36,4.48E-01
2018/4/2 9:36,4.48E-01
2018/4/2 9:36,4.33E-01
2018/4/2 9:36,4.33E-01
2018/4/2 9:36,4.29E-01
2018/4/2 9:36,3.78E-01
2018/4/2 9:36,4.19E-01
2018/4/2 9:36,4.29E-01
2018/4/2 9:36,3.99E-01
2018/4/2 9:36,4.03E-01
2018/4/2 9:36,3.95E-01
2018/4/2 9:36,2.49E-01
2018/4/2 9:36,2.49E-01
2018/4/2 9:36,2.49E-01
2018/4/2 9:36,2.49E-01
2018/4/2 9:37,2.44E-01
2018/4/2 9:37,2.49E-01
2018/4/2 9:37,2.49E-01
2018/4/2 9:37,2.44E-01
2018/4/2 9:37,2.44E-01
2018/4/2 9:37,2.44E-01
2018/4/2 9:37,2.44E-01
2018/4/2 9:37,2.44E-01
2018/4/2 9:37,2.44E-01
2018/4/2 9:37,2.44E-01
2018/4/2 9:37,2.44E-01
2018/4/2 9:37,2.44E-01
2018/4/2 9:37,2.44E-01
2018/4/2 9:37,2.44E-01
2018/4/2 9:37,2.44E-01
2018/4/2 9:37,2.44E-01
2018/4/2 9:37,2.44E-01
2018/4/2 9:38,2.44E-01
2018/4/2 9:38,2.44E-01
2018/4/2 9:38,2.44E-01
2018/4/2 9:38,2.49E-01
2018/4/2 9:38,2.49E-01
2018/4/2 9:38,2.44E-01
2018/4/2 9:38,2.44E-01
2018/4/2 9:38,2.44E-01
2018/4/2 9:38,2.44E-01
2018/4/2 9:38,2.44E-01
2018/4/2 9:38,2.44E-01
2018/4/2 9:38,2.44E-01
2018/4/2 9:38,2.44E-01
2018/4/2 9:38,2.44E-01
2018/4/2 9:38,2.44E-01
2018/4/2 9:38,2.44E-01
2018/4/2 9:39,2.44E-01
2018/4/2 9:39,2.44E-01
2018/4/2 9:39,2.44E-01
2018/4/2 9:39,2.44E-01
2018/4/2 9:39,2.44E-01
2018/4/2 9:39,2.44E-01
2018/4/2 9:39,2.44E-01
2018/4/2 9:39,2.44E-01
2018/4/2 9:39,2.44E-01
2018/4/2 9:39,2.44E-01
2018/4/2 9:39,2.44E-01
2018/4/2 9:39,2.44E-01
2018/4/2 9:39,2.44E-01
2018/4/2 9:39,2.49E-01
2018/4/2 9:39,2.49E-01
2018/4/2 9:39,2.49E-01
2018/4/2 9:39,2.49E-01
2018/4/2 9:40,2.49E-01
2018/4/2 9:40,2.49E-01
2018/4/2 9:40,2.49E-01
2018/4/2 9:40,2.49E-01
2018/4/2 9:40,2.49E-01
2018/4/2 9:40,2.49E-01
2018/4/2 9:40,2.49E-01
2018/4/2 9:40,2.49E-01
2018/4/2 9:40,2.49E-01
2018/4/2 9:40,2.49E-01
2018/4/2 9:40,2.49E-01
2018/4/2 9:40,2.49E-01
2018/4/2 9:40,2.49E-01
2018/4/2 9:40,2.49E-01
2018/4/2 9:40,2.49E-01
2018/4/2 9:40,2.49E-01
2018/4/2 9:41,2.49E-01
2018/4/2 9:41,2.49E-01
2018/4/2 9:41,2.49E-01
2018/4/2 9:41,2.31E-01
